epidemic_level,area_name,date,lng,lat,addr,id
未知,宝山区,2022-06-10,121.47257843367368,31.415224590858028,上海市宝山区漠河路342,1787
未知,宝山区,2022-06-10,121.43822891201947,31.375676742321936,上海市宝山区梅林路666弄-7号,1788
未知,宝山区,2022-06-10,121.4871658696194,31.34683243048097,淞南路200弄(近淞良路),1789
未知,浦东新区,2022-06-10,121.4840474228607,31.187042388393163,上海市浦东新区雪野二路,1790
未知,宝山区,2022-06-10,121.33855905462178,31.488130023674476,上海市宝山区潘徐路,1791
未知,宝山区,2022-06-10,121.49159036531728,31.409560430878983,上海市宝山区宝林路,1792
未知,宝山区,2022-06-10,121.50182209036006,31.411514533249168,上海市宝山区宝林路,1793
未知,宝山区,2022-06-10,121.48518447913149,31.397656653146466,上海市宝山区同济高架路,1794
未知,宝山区,2022-06-10,121.50507141221227,31.415444152661237,上海市宝山区郊环隧道,1795
未知,宝山区,2022-06-10,121.49134817040112,31.41335069925507,上海市宝山区密山路3号,1796
未知,宝山区,2022-06-10,121.49671072106739,31.410818432472883,上海市宝山区东林路131号,1797
未知,宝山区,2022-06-10,121.47494281660106,31.340341154461292,上海市宝山区淞南十村1-256号,1798
未知,宝山区,2022-06-10,121.4966680443077,31.358225000018727,上海市宝山区长江路372号,1799
未知,宝山区,2022-06-10,116.4178155209588,39.846990282307544,上海市宝山区通南路,1800
未知,宝山区,2022-06-10,116.5587433481602,40.06419913921339,上海市宝山区长江路,1801
未知,宝山区,2022-06-10,116.86544671018063,40.38659861934246,上海市宝山区塘后路,1802
未知,宝山区,2022-06-10,121.38945299461419,31.394388269307807,上海市宝山区X651(潘泾路),1803
未知,宝山区,2022-06-10,121.50353856079275,31.384374304370734,上海市宝山区S20(外环隧道),1804
未知,宝山区,2022-06-10,121.49538073224728,31.413024861261942,上海市宝山区东林路240号,1805
未知,宝山区,2022-06-10,116.5038691361835,39.80454987002478,上海市宝山区盘古路212号,1806
未知,宝山区,2022-06-10,121.48327452992388,31.376592250491566,上海市宝山区泰和路1000-3-临,1807
未知,杨浦区,2022-06-10,116.69168482559967,39.99139405461122,上海市浦东新区江心沙路,1808
未知,杨浦区,2022-06-10,121.54562290134726,31.343469212428023,军工路2857号(近东方国际水产中心),1809
未知,杨浦区,2022-06-10,121.54705949913435,31.28353590030671,上海市杨浦区长阳路2500号,1810
未知,浦东新区,2022-06-10,121.59315013863318,31.262307221705974,上海市浦东新区金桥路530弄,1811
未知,杨浦区,2022-06-10,116.11443301756756,39.906547184911425,上海市杨浦区长阳路,1812
未知,宝山区,2022-06-10,121.49331574855438,31.407573130441786,上海市宝山区宝杨路580号,1813
未知,宝山区,2022-06-10,116.59776577240831,40.00043465173805,上海市宝山区东林路146号,1814
未知,宝山区,2022-06-10,121.49450498219716,31.408216519614868,上海市宝山区宝杨路555弄-29-1号-临,1815
未知,宝山区,2022-06-10,116.3352542221245,39.98053819086865,上海市宝山区X129(江杨北路),1816
未知,宝山区,2022-06-10,116.7272653228897,40.133400080362016,上海市宝山区,1817
未知,宝山区,2022-06-10,121.50354745794553,31.385961857999984,上海市宝山区凇浦路114号,1818
未知,宝山区,2022-06-10,121.54618782041447,31.229502900784027,上海市浦东新区,1819
未知,宝山区,2022-06-10,121.36556319965652,31.390614943131034,上海市宝山区,1820
未知,宝山区,2022-06-10,121.3767115479694,31.320313558675082,上海市宝山区聚丰园路628弄1-188号,1821
未知,宝山区,2022-06-10,121.3995537246308,31.323317218406554,上海市宝山区南陈路,1822
未知,宝山区,2022-06-10,121.38273801264279,31.357963820298213,上海市宝山区沪太路5018号,1823
未知,宝山区,2022-06-10,121.37511663297676,31.33829945116708,上海市宝山区Y040(顾陈路),1824
未知,宝山区,2022-06-10,121.37464109525183,31.36175793418702,上海市宝山区菊太路303号-临,1825
未知,宝山区,2022-06-10,121.33948173504525,31.40012816239329,上海市宝山区美丹路1033弄1-28号,1826
未知,宝山区,2022-06-10,121.33469571247608,31.48626849325296,上海市宝山区陈镇路345号,1827
未知,宝山区,2022-06-10,121.40433666076999,31.325684241285472,上海市宝山区沪太路6300号,1828
未知,宝山区,2022-06-10,121.3497465621075,31.400329240142685,上海市宝山区富张路30号,1829
未知,宝山区,2022-06-10,121.35788153262834,31.423863327019255,上海市宝山区(老)集贤路,1830
未知,长宁区,2022-06-10,121.4293601089576,31.23737011994372,上海市普陀区长宁路2985号,1831
未知,长宁区,2022-06-10,121.35600630855511,31.223282603326528,上海市长宁区定威路28弄1-56号,1832
未知,长宁区,2022-06-10,121.38409490476057,31.211042149565788,上海市长宁区虹古路511号,1833
未知,长宁区,2022-06-10,121.38168748727139,31.20137034347065,上海市长宁区虹桥路2188弄-25-～59号,1834
未知,长宁区,2022-06-10,121.37059429127417,31.21951036492663,上海市长宁区剑河路432号,1835
未知,长宁区,2022-06-10,121.40062554235612,31.224099140788784,上海市长宁区古北路26号,1836
未知,长宁区,2022-06-10,121.38983310446504,31.219944267879246,上海市长宁区新渔东路312,1837
未知,宝山区,2022-06-10,121.38498856081948,31.32287879096938,上海市宝山区聚丰园路9弄聚丰购物广场东北侧约140米,1838
未知,宝山区,2022-06-10,121.50083826294446,31.391362202010733,海滨五村,1839
防范区,宝山区,2022-06-10,121.50769610613794,31.399650166964076,上海市宝山区塘后路203弄1-28号,1840
防范区,宝山区,2022-06-10,121.49580194571746,31.39315660803972,上海市宝山区牡丹江路600号,1841
防范区,宝山区,2022-06-10,121.47941902910674,31.41178492295675,上海市宝山区同济路,1842
防范区,宝山区,2022-06-10,121.48990031558444,31.37416663232189,上海市宝山区淞兴西路258号,1843
未知,宝山区,2022-06-10,121.48410764650819,31.4095631996774,"密山路500弄,密山路60-70号(双)",1844
防范区,宝山区,2022-06-10,121.50051433282647,31.38858104673388,牡丹江路285弄26支弄,1845
防范区,宝山区,2022-06-10,121.48999106250496,31.416064934640165,上海市宝山区友谊路43弄,1846
防范区,宝山区,2022-06-10,121.48414380687755,31.409183408020446,上海市宝山区密山路500弄,1847
防范区,宝山区,2022-06-10,121.3457496559313,31.49056781073954,上海市宝山区陈东路185弄1～29号,1848
未知,宝山区,2022-06-10,121.3073783898986,31.510231414249276,上海市宝山区蕰杨路,1849
未知,宝山区,2022-06-10,121.37394437627249,31.481313353685028,上海市宝山区,1850
未知,宝山区,2022-06-10,121.31654932292396,31.50522704948559,上海市宝山区,1851
未知,宝山区,2022-06-10,121.32858082385079,31.50526301362401,上海市宝山区东升路,1852
未知,宝山区,2022-06-10,121.50164694877827,31.3822333158006,淞滨路70弄,1853
未知,宝山区,2022-06-10,116.60536044885991,39.894964808103616,上海市宝山区子青路99,1854
未知,宝山区,2022-06-10,121.33148356971743,31.490117886574875,上海市宝山区陈功路,1855
未知,宝山区,2022-06-10,121.50331426643594,31.401920581449705,上海市宝山区双城路,1856
未知,宝山区,2022-06-10,116.37615044547084,39.898448912891354,上海市宝山区塘后路,1857
未知,宝山区,2022-06-10,116.43289328956234,39.94078926578263,上海市宝山区青三路,1858
未知,宝山区,2022-06-10,116.48371929212777,39.89230276947511,上海市宝山区S127(蕰川公路),1859
未知,宝山区,2022-06-10,121.33250619796583,31.490931816740062,上海市宝山区陈功路646号,1860
未知,宝山区,2022-06-10,116.72230597226843,39.95292628525472,上海市宝山区东朱路,1861
未知,宝山区,2022-06-10,121.49429004111894,31.410159353706987,上海市宝山区宝林路40号,1862
未知,宝山区,2022-06-10,121.46907039895564,31.40913655840914,上海市宝山区克山路199,1863
未知,宝山区,2022-06-10,121.5051419415513,31.40039942622853,上海市宝山区塘后路海江二村东南侧约290米,1864
未知,宝山区,2022-06-10,121.49727879018265,31.398859410353733,上海市宝山区双城路,1865
未知,宝山区,2022-06-10,121.481296593086,31.411512445174985,上海市宝山区友谊路235号(近牡丹江路),1866
未知,浦东新区,2022-06-10,121.4871361440571,31.1896562159016,上海市浦东新区长清北路233号,1867
未知,宝山区,2022-06-10,121.46452485908742,31.40952534534239,盘古路927号,1868
未知,宝山区,2022-06-10,121.49326628543534,31.410911086028346,友谊支路75号,1869
未知,宝山区,2022-06-10,121.47780148197937,31.399655572909747,上海市宝山区宝杨路1850号,1870
未知,宝山区,2022-06-10,121.50537250014159,31.403526240720343,上海市宝山区郊环隧道,1871
未知,宝山区,2022-06-10,116.37066545644387,40.0077834919974,上海市宝山区潘沪路,1872
未知,宝山区,2022-06-10,121.49804023441524,31.40242669573557,上海市宝山区永乐路上海市宝山区第一中心小学西部校区南侧约30米,1873
未知,宝山区,2022-06-10,121.4947013935426,31.411702175342484,上海市宝山区密山东路宝林四村小区,1874
未知,宝山区,2022-06-10,121.496651221611,31.37893437335631,淞桥东路111号,1875
未知,宝山区,2022-06-10,121.50280348235397,31.389565583885336,上海市宝山区淞宝路251号,1876
未知,宝山区,2022-06-10,121.31271658753951,31.50983961109168,上海市宝山区钱何路,1877
未知,松江区,2022-06-10,121.33207964672565,31.1275518166349,上海市松江区沪亭南路290弄1~280号,1878
未知,松江区,2022-06-10,121.33579237054167,31.127855684073122,上海市松江区沪亭南路501弄1～87号,1879
未知,松江区,2022-06-10,121.327968345295,31.122613323918294,上海市松江区九亭中心路503弄1-182号,1880
未知,松江区,2022-06-10,121.3352121134219,31.122477688109367,上海市松江区沪亭南路700弄8-14号,1881
未知,宝山区,2022-06-10,121.34166334922342,31.499978476943234,上海市宝山区,1882
未知,宝山区,2022-06-10,121.50468733107633,31.388434509759715,上海市宝山区江波路,1883
未知,虹口区,2022-06-10,121.50483401936695,31.303873976194264,上海市杨浦区邯郸路,1884
未知,宝山区,2022-06-10,116.38972649192837,39.87040362831962,上海市宝山区,1885
未知,浦东新区,2022-06-10,121.75752728396928,31.208980726423576,上海市浦东新区,1886
未知,浦东新区,2022-06-10,116.43822014961243,40.05140748456501,上海市浦东新区东门街29弄-105号,1887
防范区,浦东新区,2022-06-10,121.78308593435153,31.141717337747785,上海市浦东新区机场镇闻居路1333号综合保税区,1888
未知,宝山区,2022-06-10,121.4713503969795,31.414722318554777,上海市宝山区漠河路600弄1～5号,1889
未知,长宁区,2022-06-11,121.4293601089576,31.23737011994372,上海市普陀区长宁路2985号,1890
未知,浦东新区,2022-06-11,121.50992229056662,31.170751611606708,上海市浦东新区济阳路,1891
未知,浦东新区,2022-06-11,116.1149063791025,40.119972523020664,上海市浦东新区白莲泾路,1892
未知,浦东新区,2022-06-11,116.4815874574507,40.502274478096375,上海市浦东新区谷亚路,1893
未知,徐汇区,2022-06-11,121.4683558641592,31.202197370927856,上海市徐汇区大木桥路,1894
未知,浦东新区,2022-06-11,121.49335604034744,31.194079586051963,上海市浦东新区世博大道桥,1895
未知,虹口区,2022-06-11,121.49928604558819,31.269105673613755,上海市虹口区临平路70号,1896
未知,徐汇区,2022-06-11,121.44866460630708,31.141666227214998,罗秀路213号,1897
未知,徐汇区,2022-06-11,121.44250820878557,31.14658007125239,上海市徐汇区上中路433号,1898
未知,宝山区,2022-06-11,121.50061040881485,31.40351908173347,上海市宝山区永乐路与淞宝路交叉路口往东北约50米(宝山区卫生成人中等专业学校东北侧约50米),1899
未知,浦东新区,2022-06-11,121.58705922953136,31.25733050317923,上海市浦东新区金台路96号,1900
未知,浦东新区,2022-06-11,121.57496978264115,31.272026460154386,上海市浦东新区金桥路330号,1901
未知,宝山区,2022-06-11,121.36556319965652,31.390614943131034,上海市宝山区,1902
未知,浦东新区,2022-06-11,121.56177827421018,31.258469580409567,上海市浦东新区万德路45弄,1903
未知,宝山区,2022-06-11,121.49608904585223,31.357161615973546,上海市宝山区长江路366弄1-8号,1904
未知,宝山区,2022-06-11,121.48191837593588,31.41611504951566,上海市宝山区盘古路宝钢八村1-103号,1905
未知,宝山区,2022-06-11,121.49607957261826,31.39755918336074,上海市宝山区水产路477号,1906
未知,浦东新区,2022-06-11,121.56657021893699,31.260731819416094,浦东新区博山东路173号(近龙居路),1907
未知,宝山区,2022-06-11,121.49968642659064,31.411189242929673,上海市宝山区宝杨路,1908
未知,宝山区,2022-06-11,121.48876881291879,31.414521693427,上海市宝山区友谊路91弄,1909
未知,宝山区,2022-06-11,121.50302517802119,31.390745899009705,淞宝路198号,1910
未知,宝山区,2022-06-11,121.49210398657304,31.41222125834238,上海市宝山区,1911
未知,浦东新区,2022-06-11,116.24076650024108,40.241446199340594,上海市黄浦区苗江路,1912
未知,杨浦区,2022-06-11,116.69168482559967,39.99139405461122,上海市浦东新区江心沙路,1913
未知,宝山区,2022-06-11,121.49331574855438,31.407573130441786,上海市宝山区宝杨路580号,1914
未知,宝山区,2022-06-11,116.59776577240831,40.00043465173805,上海市宝山区东林路146号,1915
未知,长宁区,2022-06-11,121.36201944133941,31.19746144392937,上海市长宁区虹桥路2419号,1916
未知,宝山区,2022-06-11,116.61344905776343,40.12000809574672,上海市宝山区淞滨路230号附近,1917
未知,宝山区,2022-06-11,121.42654377838477,31.372833790254948,上海市宝山区红林路,1918
未知,宝山区,2022-06-11,121.50541537522327,31.395018756045918,上海市宝山区淞宝路456号,1919
未知,宝山区,2022-06-11,121.3437898795145,31.48851456810425,罗泾镇陈川路106号,1920
未知,宝山区,2022-06-11,121.42722842578995,31.423387428550683,上海市宝山区德都路,1921
未知,杨浦区,2022-06-11,121.52599307339793,31.30805807718457,上海市杨浦区双阳北路395弄-41-4-临,1922
未知,浦东新区,2022-06-11,121.59315013863318,31.262307221705974,上海市浦东新区金桥路530弄,1923
未知,宝山区,2022-06-11,121.50968224075703,31.398418325367683,上海市宝山区塘后支路170号,1924
未知,宝山区,2022-06-11,121.33855905462178,31.488130023674476,上海市宝山区潘徐路,1925
未知,宝山区,2022-06-11,121.49159036531728,31.409560430878983,上海市宝山区宝林路,1926
未知,宝山区,2022-06-11,121.50182209036006,31.411514533249168,上海市宝山区宝林路,1927
未知,宝山区,2022-06-11,121.4871658696194,31.34683243048097,淞南路200弄(近淞良路),1928
未知,浦东新区,2022-06-11,121.78308593435153,31.141717337747785,上海市浦东新区机场镇闻居路1333号综合保税区,1929
未知,浦东新区,2022-06-11,121.75752728396928,31.208980726423576,上海市浦东新区,1930
未知,浦东新区,2022-06-11,116.43822014961243,40.05140748456501,上海市浦东新区东门街29弄-105号,1931
未知,宝山区,2022-06-11,121.4966680443077,31.358225000018727,上海市宝山区长江路372号,1932
未知,宝山区,2022-06-11,116.4178155209588,39.846990282307544,上海市宝山区通南路,1933
未知,宝山区,2022-06-11,116.5587433481602,40.06419913921339,上海市宝山区长江路,1934
未知,宝山区,2022-06-11,116.86544671018063,40.38659861934246,上海市宝山区塘后路,1935
未知,宝山区,2022-06-11,121.38945299461419,31.394388269307807,上海市宝山区X651(潘泾路),1936
未知,宝山区,2022-06-11,121.50507141221227,31.415444152661237,上海市宝山区郊环隧道,1937
未知,宝山区,2022-06-11,121.49134817040112,31.41335069925507,上海市宝山区密山路3号,1938
未知,杨浦区,2022-06-11,116.11443301756756,39.906547184911425,上海市杨浦区长阳路,1939
未知,宝山区,2022-06-11,121.49671072106739,31.410818432472883,上海市宝山区东林路131号,1940
未知,宝山区,2022-06-11,121.48518447913149,31.397656653146466,上海市宝山区同济高架路,1941
未知,宝山区,2022-06-11,121.50353856079275,31.384374304370734,上海市宝山区S20(外环隧道),1942
未知,宝山区,2022-06-11,121.49538073224728,31.413024861261942,上海市宝山区东林路240号,1943
未知,宝山区,2022-06-11,121.50306236378162,31.35477725274828,上海市宝山区逸仙路3456弄-65号,1944
未知,宝山区,2022-06-11,121.48236303358554,31.34493192101056,上海市宝山区长江南路668号,1945
未知,宝山区,2022-06-11,121.49429004111894,31.410159353706987,上海市宝山区宝林路40号,1946
未知,宝山区,2022-06-11,121.48180773573907,31.41905596707804,上海市宝山区牡丹江路1841号,1947
未知,宝山区,2022-06-11,116.38972649192837,39.87040362831962,上海市宝山区,1948
未知,宝山区,2022-06-11,121.4883625081866,31.354252474779855,上海市宝山区淞良路526号,1949
未知,宝山区,2022-06-11,116.5038691361835,39.80454987002478,上海市宝山区盘古路212号,1950
未知,宝山区,2022-06-11,121.48327452992388,31.376592250491566,上海市宝山区泰和路1000-3-临,1951
未知,宝山区,2022-06-11,121.49450498219716,31.408216519614868,上海市宝山区宝杨路555弄-29-1号-临,1952
未知,杨浦区,2022-06-11,121.54562290134726,31.343469212428023,军工路2857号(近东方国际水产中心),1953
未知,杨浦区,2022-06-11,121.54705949913435,31.28353590030671,上海市杨浦区长阳路2500号,1954
未知,宝山区,2022-06-11,121.47494281660106,31.340341154461292,上海市宝山区淞南十村1-256号,1955
未知,宝山区,2022-06-11,121.49968408420563,31.40336135689334,上海市宝山区淞宝路1082,1956
未知,浦东新区,2022-06-11,121.5804776992762,31.26810699783134,上海市浦东新区金桥路835弄-799号,1957
未知,虹口区,2022-06-11,121.50843152130601,31.271842640716493,上海市虹口区飞虹路445号,1958
未知,宝山区,2022-06-11,121.33469571247608,31.48626849325296,上海市宝山区陈镇路345号,1959
未知,长宁区,2022-06-11,121.38983310446504,31.219944267879246,上海市长宁区新渔东路312,1960
未知,长宁区,2022-06-11,121.40062554235612,31.224099140788784,上海市长宁区古北路26号,1961
未知,长宁区,2022-06-11,121.37059429127417,31.21951036492663,上海市长宁区剑河路432号,1962
未知,长宁区,2022-06-11,121.38168748727139,31.20137034347065,上海市长宁区虹桥路2188弄-25-～59号,1963
未知,长宁区,2022-06-11,121.38409490476057,31.211042149565788,上海市长宁区虹古路511号,1964
未知,宝山区,2022-06-11,121.40433666076999,31.325684241285472,上海市宝山区沪太路6300号,1965
未知,长宁区,2022-06-11,121.35600630855511,31.223282603326528,上海市长宁区定威路28弄1-56号,1966
未知,宝山区,2022-06-11,121.37464109525183,31.36175793418702,上海市宝山区菊太路303号-临,1967
未知,宝山区,2022-06-11,121.37511663297676,31.33829945116708,上海市宝山区Y040(顾陈路),1968
未知,宝山区,2022-06-11,121.38273801264279,31.357963820298213,上海市宝山区沪太路5018号,1969
未知,松江区,2022-06-11,121.3352121134219,31.122477688109367,上海市松江区沪亭南路700弄8-14号,1970
未知,松江区,2022-06-11,121.327968345295,31.122613323918294,上海市松江区九亭中心路503弄1-182号,1971
未知,松江区,2022-06-11,121.33579237054167,31.127855684073122,上海市松江区沪亭南路501弄1～87号,1972
未知,宝山区,2022-06-11,121.38498856081948,31.32287879096938,上海市宝山区聚丰园路9弄聚丰购物广场东北侧约140米,1973
未知,松江区,2022-06-11,121.33207964672565,31.1275518166349,上海市松江区沪亭南路290弄1~280号,1974
未知,宝山区,2022-06-11,121.3497465621075,31.400329240142685,上海市宝山区富张路30号,1975
未知,宝山区,2022-06-11,121.3995537246308,31.323317218406554,上海市宝山区南陈路,1976
未知,宝山区,2022-06-11,121.33948173504525,31.40012816239329,上海市宝山区美丹路1033弄1-28号,1977
未知,宝山区,2022-06-11,121.3767115479694,31.320313558675082,上海市宝山区聚丰园路628弄1-188号,1978
防范区,宝山区,2022-06-11,121.48630826652321,31.41173811820723,上海市宝山区友谊路与牡丹江路交叉路口往东约150米(友谊路幼儿园东侧约50米),1979
防范区,宝山区,2022-06-11,121.46466581171175,31.415180217493727,上海市宝山区克山路550弄1-8号,1980
防范区,宝山区,2022-06-11,121.49963470354831,31.38222730796954,上海市宝山区同泰路135弄1-4号,1981
防范区,宝山区,2022-06-11,121.48661761823064,31.408813816289726,上海市宝山区牡丹锦苑位于宝山牡丹江路1599号,1982
未知,宝山区,2022-06-11,121.35788153262834,31.423863327019255,上海市宝山区(老)集贤路,1983
防范区,宝山区,2022-06-11,121.47601270216299,31.33738622594586,上海市宝山区新二路1088弄1-83号,1984
未知,宝山区,2022-06-11,121.50404192439876,31.389565264346338,上海市宝山区民康路,1985
防范区,宝山区,2022-06-11,121.49847825021847,31.39731143947557,上海市宝山区永清路337弄1~6号,1986
防范区,宝山区,2022-06-11,121.34280395357027,31.488389329232557,上海市宝山区陈镇路180弄1~15号边门,1987
防范区,宝山区,2022-06-11,121.4861474064873,31.40341589309625,上海市宝山区牡丹江路1298弄1-86号,1988
未知,虹口区,2022-06-11,121.49058530128362,31.285807623703413,上海市虹口区大连西路250弄-10号,1989
未知,宝山区,2022-06-11,121.3073783898986,31.510231414249276,上海市宝山区蕰杨路,1990
防范区,宝山区,2022-06-11,121.49252585966391,31.349435531125632,上海市宝山区淞发路500弄1-33号,1991
未知,宝山区,2022-06-11,121.37394437627249,31.481313353685028,上海市宝山区,1992
防范区,宝山区,2022-06-11,121.495715285403,31.350250810814266,上海市宝山区淞南路211弄1-83号,1993
未知,宝山区,2022-06-11,121.31654932292396,31.50522704948559,上海市宝山区,1994
未知,宝山区,2022-06-11,121.49727879018265,31.398859410353733,上海市宝山区双城路,1995
未知,宝山区,2022-06-11,121.481296593086,31.411512445174985,上海市宝山区友谊路235号(近牡丹江路),1996
未知,宝山区,2022-06-11,121.46907039895564,31.40913655840914,上海市宝山区克山路199,1997
未知,宝山区,2022-06-11,116.72230597226843,39.95292628525472,上海市宝山区东朱路,1998
未知,宝山区,2022-06-11,121.33250619796583,31.490931816740062,上海市宝山区陈功路646号,1999
未知,宝山区,2022-06-11,116.48371929212777,39.89230276947511,上海市宝山区S127(蕰川公路),2000
未知,宝山区,2022-06-11,116.43289328956234,39.94078926578263,上海市宝山区青三路,2001
未知,宝山区,2022-06-11,116.37615044547084,39.898448912891354,上海市宝山区塘后路,2002
未知,宝山区,2022-06-11,121.50331426643594,31.401920581449705,上海市宝山区双城路,2003
未知,宝山区,2022-06-11,116.60536044885991,39.894964808103616,上海市宝山区子青路99,2004
未知,宝山区,2022-06-11,121.50354745794553,31.385961857999984,上海市宝山区凇浦路114号,2005
未知,宝山区,2022-06-11,116.3352542221245,39.98053819086865,上海市宝山区X129(江杨北路),2006
未知,宝山区,2022-06-11,121.54618782041447,31.229502900784027,上海市浦东新区,2007
未知,宝山区,2022-06-11,121.47780849519297,31.42306137122189,上海市宝山区采江路上海长滩,2008
未知,宝山区,2022-06-11,116.7272653228897,40.133400080362016,上海市宝山区,2009
未知,宝山区,2022-06-11,121.49895038890007,31.415691855313437,上海市宝山区密山东路11弄-8号,2010
未知,宝山区,2022-06-11,121.33148356971743,31.490117886574875,上海市宝山区陈功路,2011
未知,宝山区,2022-06-11,121.49326628543534,31.410911086028346,友谊支路75号,2012
未知,宝山区,2022-06-11,121.50164694877827,31.3822333158006,淞滨路70弄,2013
未知,宝山区,2022-06-11,121.46452485908742,31.40952534534239,盘古路927号,2014
未知,宝山区,2022-06-11,121.4947013935426,31.411702175342484,上海市宝山区密山东路宝林四村小区,2015
未知,宝山区,2022-06-11,121.49804023441524,31.40242669573557,上海市宝山区永乐路上海市宝山区第一中心小学西部校区南侧约30米,2016
未知,宝山区,2022-06-11,121.50468733107633,31.388434509759715,上海市宝山区江波路,2017
未知,宝山区,2022-06-11,121.34166334922342,31.499978476943234,上海市宝山区,2018
未知,宝山区,2022-06-11,116.37066545644387,40.0077834919974,上海市宝山区潘沪路,2019
未知,宝山区,2022-06-11,121.32858082385079,31.50526301362401,上海市宝山区东升路,2020
未知,宝山区,2022-06-11,121.50280348235397,31.389565583885336,上海市宝山区淞宝路251号,2021
未知,宝山区,2022-06-11,121.496651221611,31.37893437335631,淞桥东路111号,2022
未知,宝山区,2022-06-11,121.5051419415513,31.40039942622853,上海市宝山区塘后路海江二村东南侧约290米,2023
未知,宝山区,2022-06-11,121.50537250014159,31.403526240720343,上海市宝山区郊环隧道,2024
未知,宝山区,2022-06-11,121.47780148197937,31.399655572909747,上海市宝山区宝杨路1850号,2025
未知,宝山区,2022-06-11,121.31271658753951,31.50983961109168,上海市宝山区钱何路,2026
未知,宝山区,2022-06-12,121.47257843367368,31.415224590858028,上海市宝山区漠河路342,2027
未知,宝山区,2022-06-12,121.43822891201947,31.375676742321936,上海市宝山区梅林路666弄-7号,2028
未知,宝山区,2022-06-12,121.4871658696194,31.34683243048097,淞南路200弄(近淞良路),2029
未知,浦东新区,2022-06-12,121.4840474228607,31.187042388393163,上海市浦东新区雪野二路,2030
未知,浦东新区,2022-06-12,121.4871361440571,31.1896562159016,上海市浦东新区长清北路233号,2031
未知,宝山区,2022-06-12,121.49159036531728,31.409560430878983,上海市宝山区宝林路,2032
未知,宝山区,2022-06-12,121.4713503969795,31.414722318554777,上海市宝山区漠河路600弄1～5号,2033
未知,宝山区,2022-06-12,121.50182209036006,31.411514533249168,上海市宝山区宝林路,2034
未知,宝山区,2022-06-12,121.48518447913149,31.397656653146466,上海市宝山区同济高架路,2035
未知,宝山区,2022-06-12,121.50507141221227,31.415444152661237,上海市宝山区郊环隧道,2036
未知,宝山区,2022-06-12,121.49134817040112,31.41335069925507,上海市宝山区密山路3号,2037
未知,杨浦区,2022-06-12,116.69168482559967,39.99139405461122,上海市浦东新区江心沙路,2038
未知,宝山区,2022-06-12,121.33855905462178,31.488130023674476,上海市宝山区潘徐路,2039
未知,虹口区,2022-06-12,121.50483401936695,31.303873976194264,上海市杨浦区邯郸路,2040
未知,宝山区,2022-06-12,121.48327452992388,31.376592250491566,上海市宝山区泰和路1000-3-临,2041
未知,浦东新区,2022-06-12,116.43822014961243,40.05140748456501,上海市浦东新区东门街29弄-105号,2042
未知,浦东新区,2022-06-12,121.75752728396928,31.208980726423576,上海市浦东新区,2043
未知,宝山区,2022-06-12,121.49538073224728,31.413024861261942,上海市宝山区东林路240号,2044
未知,宝山区,2022-06-12,116.38972649192837,39.87040362831962,上海市宝山区,2045
未知,宝山区,2022-06-12,116.5038691361835,39.80454987002478,上海市宝山区盘古路212号,2046
未知,宝山区,2022-06-12,121.49450498219716,31.408216519614868,上海市宝山区宝杨路555弄-29-1号-临,2047
未知,宝山区,2022-06-12,121.49331574855438,31.407573130441786,上海市宝山区宝杨路580号,2048
未知,宝山区,2022-06-12,116.59776577240831,40.00043465173805,上海市宝山区东林路146号,2049
未知,宝山区,2022-06-12,121.49968408420563,31.40336135689334,上海市宝山区淞宝路1082,2050
未知,宝山区,2022-06-12,121.50968224075703,31.398418325367683,上海市宝山区塘后支路170号,2051
未知,杨浦区,2022-06-12,121.54562290134726,31.343469212428023,军工路2857号(近东方国际水产中心),2052
未知,宝山区,2022-06-12,121.3437898795145,31.48851456810425,罗泾镇陈川路106号,2053
未知,宝山区,2022-06-12,121.50541537522327,31.395018756045918,上海市宝山区淞宝路456号,2054
未知,长宁区,2022-06-12,121.36201944133941,31.19746144392937,上海市长宁区虹桥路2419号,2055
未知,浦东新区,2022-06-12,121.78308593435153,31.141717337747785,上海市浦东新区机场镇闻居路1333号综合保税区,2056
未知,杨浦区,2022-06-12,121.54705949913435,31.28353590030671,上海市杨浦区长阳路2500号,2057
未知,浦东新区,2022-06-12,116.1149063791025,40.119972523020664,上海市浦东新区白莲泾路,2058
未知,杨浦区,2022-06-12,116.11443301756756,39.906547184911425,上海市杨浦区长阳路,2059
未知,虹口区,2022-06-12,121.50843152130601,31.271842640716493,上海市虹口区飞虹路445号,2060
未知,浦东新区,2022-06-12,116.24076650024108,40.241446199340594,上海市黄浦区苗江路,2061
未知,宝山区,2022-06-12,121.44170418188082,31.379648884241984,上海市宝山区杨泰路338弄-28-～31号,2062
未知,宝山区,2022-06-12,121.49210398657304,31.41222125834238,上海市宝山区,2063
未知,宝山区,2022-06-12,121.50302517802119,31.390745899009705,淞宝路198号,2064
未知,虹口区,2022-06-12,121.49833547922037,31.27078411277008,上海市虹口区临平路16号,2065
未知,宝山区,2022-06-12,121.50061040881485,31.40351908173347,上海市宝山区永乐路与淞宝路交叉路口往东北约50米(宝山区卫生成人中等专业学校东北侧约50米),2066
未知,宝山区,2022-06-12,121.48191837593588,31.41611504951566,上海市宝山区盘古路宝钢八村1-103号,2067
未知,宝山区,2022-06-12,121.42722842578995,31.423387428550683,上海市宝山区德都路,2068
未知,宝山区,2022-06-12,121.49607957261826,31.39755918336074,上海市宝山区水产路477号,2069
